what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1366518738187
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366518739750
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366518741484
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1366518751156
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1366518755203
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1366518757125
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1366518760000
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1366518760953
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineStart",1366518768937
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1366518771468
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1366518771937
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineStart",1366518772453
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1366518772937
executed,command,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1366518781187
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1366518783078
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineStart",1366518784453
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1366518785031
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1366518786265
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.lineStart",1366518791796
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1366518792109
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1366518792265
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1366518795031
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.lineEnd",1366518797218
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1366518797578
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1366518800125
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1366518801281
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1366518802250
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1366518803343
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366518804656
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366518805671
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1366518806421
executed,command,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1366518808968
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1366518810687
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineStart",1366518813781
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineStart",1366518814375
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1366518815859
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1366518821953
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1366518825609
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1366518827093
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1366518832609
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366518834437
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366518834875
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366518835312
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366518841781
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366518841796
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366518841890
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1366518853515
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1366518853765
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1366518855593
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1366518857546
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1366518868546
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1366518870093
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1366518871593
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1366518874203
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366518876015
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366518876421
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1366518884125
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366518893093
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366518893578
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1366518901859
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1366518903546
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366518911656
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366518921531
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366518921921
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366518922734
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366518924796
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366518945031
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1366518950015
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366518955546
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366518960031
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1366518961437
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1366518963515
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366518965078
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366518965343
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1366518971828
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366518972796
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366518973000
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1366518974359
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1366518975734
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366518977046
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366518977265
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366518982984
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366518983187
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1366518984093
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366518985890
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366518987062
executed,command,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1366518987140
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366518989015
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366518993171
executed,command,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1366518993296
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1366518996625
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineStart",1366519002156
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1366519004031
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366519008203
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366519049281
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1366519064046
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366519068781
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366519069000
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366519070609
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366519073453
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1366519079281
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1366519084421
executed,command,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1366519086906
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1366519088593
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366519093703
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366519102890
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1366519110468
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1366519110687
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1366519112031
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366519117265
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366519119578
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1366519122203
executed,command,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1366519128609
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1366519131296
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1366519131796
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1366519133109
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1366519133328
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1366519133515
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1366519133781
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1366519134125
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1366519135453
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1366519135671
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1366519138968
executed,command,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1366519140468
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366519145921
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366519150812
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366519151984
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366519176656
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366519180140
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366519254406
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366519259484
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366519261265
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366519269375
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366519272968
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366519273484
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366519273609
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366519275765
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366519279687
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366519284781
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366519284953
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1366519299406
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1366519300406
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1366519307906
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.lineStart",1366519326343
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1366519343796
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1366519347218
activated,view,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.views.ProblemView",1366519356359
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1366519357812
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1366519363031
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366519380734
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366519380921
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366519391125
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366519391281
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1366519395453
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1366519398593
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1366519407453
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1366519412765
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366519428171
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366519436640
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1366519438843
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1366519444593
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366519447578
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366519467265
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1366519473546
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1366519473687
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1366519475562
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1366519480546
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.debug",1366519484031
activated,view,org.eclipse.search,3.7.0.v20110505-0800,"org.eclipse.search.ui.views.SearchView",1366519498187
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1366519499078
activated,perspective,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.DebugPerspective",1366519505421
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366519510640
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366519517500
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.ClassFileEditor",1366519518015
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366519531265
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366519539046
activated,view,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views.ContentOutline",1366519539140
activated,view,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.DebugView",1366519554640
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.Terminate",1366519593796
activated,perspective,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.JavaPerspective",1366519597875
activated,view,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views.ContentOutline",1366519597921
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.ClassFileEditor",1366519601375
activated,view,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views.ContentOutline",1366519601625
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1366519604953
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1366519605343
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1366519611453
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1366519611937
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.debug",1366519614687
activated,view,com.android.ide.eclipse.ddms,21.1.0.v201302060044-569685,"com.android.ide.eclipse.ddms.views.LogCatView",1366519628015
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366519635062
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366519667703
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1366519667765
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366519670312
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366519693765
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366519708765
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366519710031
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1366519713218
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366519718703
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366519719343
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366519720140
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366519722203
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366519724906
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366519738046
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineStart",1366519740921
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1366519741140
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1366519741296
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1366519742406
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineStart",1366519742968
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineStart",1366519743953
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineStart",1366519744812
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1366519747031
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1366519747156
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1366519748109
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366519748453
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366519750312
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1366519752406
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.debug",1366519755093
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366519756531
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366519757640
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366519759078
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366519806234
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1366519806296
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366519808453
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366519872218
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1366519875062
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366519875437
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366519876515
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366519879671
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366519883328
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1366519893062
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366519897718
