what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1366524025406
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.debug",1366524027859
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366524035515
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366524047984
activated,view,com.android.ide.eclipse.ddms,21.1.0.v201302060044-569685,"com.android.ide.eclipse.ddms.views.LogCatView",1366524080453
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366524081812
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366524092718
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366524093703
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366524128343
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1366524132875
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366524135781
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366524182093
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1366524190765
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366524193578
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366524219125
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366524220875
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366524221687
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1366524225796
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1366524230062
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1366524230343
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1366524234359
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1366524235171
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1366524235531
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1366524239859
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1366524245187
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1366524246406
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366524255078
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366524261437
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366524264578
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366524269093
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1366524273218
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1366524273875
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366524274890
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366524277265
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366524278687
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366524281046
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineStart",1366524289343
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1366524293781
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1366524294484
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366524295437
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366524298375
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366524309156
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366524317828
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366524322328
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366524325078
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1366524327437
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1366524328546
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1366524331640
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1366524334500
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1366524337437
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1366524338125
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1366524339312
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1366524344250
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.debug",1366524346562
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366524360515
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366524406156
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366524409109
activated,view,com.android.ide.eclipse.ddms,21.1.0.v201302060044-569685,"com.android.ide.eclipse.ddms.views.LogCatView",1366524415390
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366524415437
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1366524415453
activated,view,com.android.ide.eclipse.ddms,21.1.0.v201302060044-569685,"com.android.ide.eclipse.ddms.views.LogCatView",1366524417625
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366524418750
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366524437921
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1366524437937
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366524453671
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366524456859
executed,command,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.project.cleanAction",1366524456921
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.debug",1366524466218
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366524469343
activated,view,com.android.ide.eclipse.ddms,21.1.0.v201302060044-569685,"com.android.ide.eclipse.ddms.views.LogCatView",1366524540046
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366524540093
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1366524540109
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1366524546421
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366524549906
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366524574640
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1366524587359
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1366524589750
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1366524590843
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1366524598109
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1366524599281
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1366524600109
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1366524605312
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1366524606046
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1366524607031
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1366524611796
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.debug",1366524614531
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366524616687
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366524628375
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366524628390
opened,editor,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1366524628484
closed,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.ClassFileEditor",1366524628531
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366524639609
activated,perspective,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.DebugPerspective",1366524639984
activated,editor,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1366524640000
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366524640687
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366524646609
activated,view,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.DebugView",1366524646625
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.Terminate",1366524655593
closed,editor,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1366524655796
activated,perspective,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.JavaPerspective",1366524659578
activated,view,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.views.ProblemView",1366524659593
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366524660765
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366524664625
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1366524667515
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1366524668781
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1366524672000
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1366524673265
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineStart",1366524680750
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1366524686406
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1366524692843
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.debug",1366524695390
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366524703531
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366524779218
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1366524779468
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1366524790140
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1366524793156
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1366524794578
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366524795359
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366524796593
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1366524797593
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.debug",1366524800109
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366524802578
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366524822468
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366524826328
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366524841218
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1366524842453
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1366524844406
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1366524844796
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1366524848062
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366524849000
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366524850312
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1366524853250
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1366524854406
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366524857031
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366524861562
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1366524862468
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1366524862750
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineStart",1366524865765
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1366524866000
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1366524866203
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1366524866921
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineStart",1366524867609
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineStart",1366524867937
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1366524868437
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1366524868593
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1366524869234
executed,command,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1366524873593
executed,command,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1366524878437
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1366524879718
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1366524883828
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1366524885859
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1366524890375
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.debug",1366524895109
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366524910328
activated,view,com.android.ide.eclipse.ddms,21.1.0.v201302060044-569685,"com.android.ide.eclipse.ddms.views.LogCatView",1366524927406
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366524927468
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1366524927500
activated,view,com.android.ide.eclipse.ddms,21.1.0.v201302060044-569685,"com.android.ide.eclipse.ddms.views.LogCatView",1366524928500
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1366524930171
activated,view,com.android.ide.eclipse.ddms,21.1.0.v201302060044-569685,"com.android.ide.eclipse.ddms.views.LogCatView",1366524939765
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1366524949031
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineStart",1366524950828
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1366524951078
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1366524952265
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineStart",1366524952859
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineStart",1366524953171
